source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
Crossref,10.36227/techrxiv.173198336.68543189/v1,10.36227/techrxiv.173198336.68543189/v1,"The AI Engine of Creation: Exploring the Capabilities of AI Chatbots based on Generative AI, Large Language Models and Large Multimodal Models","<jats:p>AI chatbots have been reincarnated with the soul of generative AI, and now they are able to respond with intelligence and consciousness similar to that of humans. These AI chatbots that are based on generative AI are continuously evolving and enhancing their capabilities to act increasingly similar to humans. Generative AI represents all those AI technologies that can generate variety of contents including text, image, audio, video, code, virtual world, dataset, and web data. Different types of generative AI models have been developed to generate such contents, and Large Language Models (LLMs) and Large Multimodal Models (LMMs) are currently the most popular generative AI models used in most modern AI chatbots; where LLMs mostly handle and generate text data, whilst LMMs are able to handle and generate multiple data types or modalities such as text, image, audio, and video. The growing importance of AI chatbots based on generative AI necessitates an exploration of their capabilities in a detailed manner to obtain better understanding about their strengths and utilisations. Exploring the capabilities of AI chatbots that are based on generative AI, this paper will provide a systematic classification and thorough explanation of the capabilities of AI chatbots. It will classify the capabilities of AI chatbots into eight major categories: text generation and analysis, image generation and analysis, audio generation and analysis, video generation and analysis, code generation and analysis, virtual world generation and analysis, data (dataset) generation and analysis, and web data generation and analysis. This systematic classification and thorough exploration of the capabilities of AI chatbots will enable users to analyse these capabilities and the effective utilisation of AI chatbots in real life.</jats:p>",2024-11-19,Dishita Naik; Ishita Naik; Nitin Naik,,posted-content,15,https://doi.org/10.36227/techrxiv.173198336.68543189/v1
Crossref,10.2139/ssrn.4358789,10.2139/ssrn.4358789,"AI as Agency Without Intelligence: On ChatGPT, Large Language Models, and Other Generative Models","<jats:p>The article discusses the recent advancements in artificial intelligence (AI) and the development of large language models (LLMs) such as ChatGPT. The article argues that these LLMs can process texts with extraordinary success and often in a way that is indistinguishable from human output, while lacking any intelligence, understanding or cognitive ability. It also highlights the limitations of these LLMs, such as their brittleness (susceptibility to catastrophic failure), unreliability (false or made-up information), and the occasional inability to make elementary logical inferences or deal with simple mathematics. The article concludes that LLMs, represent a decoupling of agency and intelligence. While extremely powerful and potentially very useful, they should not be relied upon for complex reasoning or crucial information, but could be used to gain a deeper understanding of a text’s content and context, rather than as a replacement for human input. The best author is neither an LLM nor a human being, but a human being using an LLM proficiently and insightfully.</jats:p>",2023,Luciano Floridi,,posted-content,28,https://doi.org/10.2139/ssrn.4358789
Crossref,10.36227/techrxiv.173198819.91727188/v1,10.36227/techrxiv.173198819.91727188/v1,"Decoder-Only Transformers: The Brains Behind Generative AI, Large Language Models and Large Multimodal Models","<jats:p>The rise of creative machines is attributed to generative AI which enabled machines to create new contents. Wherein the introduction of the advanced neural network architecture known as a transformer revolutionized the landscape of generative AI. A transformer transforms one sequence into another sequence, and is primarily used in natural language processing and computer vision tasks. Which determines the relationship between tokens or words in a sequence to understand the context, while processing these tokens or words simultaneously. Transformers were built to resolve various issues of its previous neural networks, such as a Recurrent Neural Network (RNN) and Long Short-Term Memory (LSTM); and are now the brains behind majority of generative AI models, for example, most Large Language Models (LLMs) and Large Multimodal Models (LMMs). This paper will explain about the transformer and its architectural components and working. Subsequently, it will illustrate the decoder-only transformer architecture and its components and working, including the reason why this type of transformer architecture is used in most generative AI models such as majority of LLMs and LMMs.</jats:p>",2024-11-19,Dishita Naik; Ishita Naik; Nitin Naik,,posted-content,17,https://doi.org/10.36227/techrxiv.173198819.91727188/v1
Crossref,10.1515/9781501520587-002,10.1515/9781501520587-002,Chapter 1: The Generative AI Landscape,,2024-06-14,,Large Language Models,book-chapter,0,https://doi.org/10.1515/9781501520587-002
Crossref,10.1007/978-3-031-64087-2_11,10.1007/978-3-031-64087-2_11,From Large Language Models to Generative AI Systems,,2024,Jakub M. Tomczak,Deep Generative Modeling,book-chapter,0,https://doi.org/10.1007/978-3-031-64087-2_11
Crossref,10.2139/ssrn.5155269,10.2139/ssrn.5155269,Prospect of Internet of Things using Generative AI and Large Language Models,,2025,Ajit Singh,,posted-content,0,https://doi.org/10.2139/ssrn.5155269
Crossref,10.36227/techrxiv.176539380.06696977/v1,10.36227/techrxiv.176539380.06696977/v1,Literal Genie Problem of Generative AI: Understanding Cyberattacks on Generative AI Models in the Context of Large Language Models (LLMs) and Their Defence Strategies,"<jats:p>Large Language Models (LLMs) have become one of the most influential and widely used AI models due to their unique linguistic capabilities in  understanding and generating human language. An LLM is a type of generative  AI model trained on enormous amounts of natural language data to understand  and generate human-like text. In other words, the generative AI model serves as  the core computational and linguistic engine that enables an LLM-based system  or application to process, generate, and manipulate language at scale. However,  an LLM-based system or application may also incorporate other supporting AI  models or components to extend its functionality in addition to the core generative AI model. The unique linguistic capabilities of the core generative AI model  in an LLM-based system or application enable it to perform virtually any natural language task. However, this broad language functionality also expands the  attack surface of the LLM, as it must handle diverse forms of text input from various sources and at multiple stages including user queries, retrieved documents  in Retrieval-Augmented Generation (RAG), internal logs, and outputs to downstream components. Consequently, the very strengths that make LLMs powerful also introduce potential vulnerabilities, which attackers can further exploit  to launch a variety of attacks, including direct attacks on the core generative AI  model. AI model related attacks specifically target the internal architecture, behaviour, pretrained information or parameters of the generative AI model, rather  than merely the surrounding systems or applications that interface with LLMs.  These AI model related attacks are especially challenging because of the scale,  unpredictability, and general-purpose nature of LLMs, combined with the difficulty of enforcing security, privacy and safety without sacrificing its functionality.  Given the significance of the AI model in the context of LLMs, and the necessity  of understanding its critical design and operational aspects that may introduce  potential vulnerabilities, this paper will explore the most common AI model related attacks in the context of LLMs. Initially, it will explain AI model and its  related attacks in the context of LLMs. Next, it will elucidate the most common  types of AI model related attacks, where each type will cover associated attack  vectors and distinction from other types of AI model related attacks in the context  of LLMs. Subsequently, it will highlight several risks associated with AI model   related attacks in the context of LLMs. Finally, it will provide several defence  strategies for AI model related attacks in the context of LLMs.     </jats:p>",2025-12-10,Dishita Naik; Ishita Naik; Nitin Naik,,posted-content,5,https://doi.org/10.36227/techrxiv.176539380.06696977/v1
Crossref,10.2139/ssrn.4511540,10.2139/ssrn.4511540,"Large Language Models and Generative AI in Finance: An Analysis of ChatGPT, Bard, and Bing AI","<jats:p>The field of finance is constantly evolving, and artificial intelligence (AI) is playing an increasingly important role in this evolution. Large language models (LLMs) and generative AI are two of the most promising AI technologies for the finance industry. This paper examines the application of LLMs and generative AI in the field of finance. It specifically focuses on three AI models: ChatGPT, Bard, and Bing AI. These models have shown significant potential in enhancing financial analysis, automating tasks, and providing valuable insights. By leveraging their language generation capabilities, they streamline financial analysis processes, improve decision-making, and advance natural language processing in finance. The analysis highlights the strengths and limitations of each model and emphasizes the importance of effective prompting and validation of AI-generated outputs. The evaluation of AI models in finance can be conducted using metrics such as ROUGE, BLEU, accuracy, precision, and perplexity. Despite their capabilities, challenges such as contextual understanding, factual accuracy, bias, fairness, and domain adaptation need to be addressed. Future directions for generative AI models in finance include domain adaptation, knowledge integration, explainability, interpretability, and ethical considerations. Generative AI models can be utilized responsibly and effectively in the finance industry; however, this will require careful consideration of the factors discussed in the paper.</jats:p>",2023,David Krause,,posted-content,24,https://doi.org/10.2139/ssrn.4511540
Crossref,10.1109/jcsse68839.2026.11596763,10.1109/jcsse68839.2026.11596763,Exploring Generative AI Factors and Their Impact on Software Development Effort Estimation,,2026-06-24,Kritsada Hongsasurath; Twittie Senivongse,2026 23rd International Joint Conference on Computer Science and Software Engineering (JCSSE),proceedings-article,0,https://doi.org/10.1109/jcsse68839.2026.11596763
Crossref,10.1007/979-8-8688-1001-5,10.1007/979-8-8688-1001-5,Mastering Spring AI,,2024,Banu Parasuraman,,book,1,https://doi.org/10.1007/979-8-8688-1001-5
Crossref,10.1007/978-981-96-0029-8_9,10.1007/978-981-96-0029-8_9,Large-Scale Language Models,,2025,Takeshi Okadome,Essentials of Generative AI,book-chapter,0,https://doi.org/10.1007/978-981-96-0029-8_9
Crossref,10.1007/978-3-031-55642-5_1,10.1007/978-3-031-55642-5_1,An Overview on Large Language Models,,2024,Arghavan Moradi Dakhel; Amin Nikanjam; Foutse Khomh; Michel C. Desmarais; Hironori Washizaki,Generative AI for Effective Software Development,book-chapter,6,https://doi.org/10.1007/978-3-031-55642-5_1
Crossref,10.1515/9783111425078-001,10.1515/9783111425078-001,1 Unveiling the Power of Generative AI: A Journey into Large Language Models,,2024-09-09,A. Ashwini; J. Jency Rubia; H. Sehina; B. Sundaravadivazhagan,Generative AI and LLMs,book-chapter,0,https://doi.org/10.1515/9783111425078-001
Crossref,10.1007/978-3-658-44690-1_1-1,10.1007/978-3-658-44690-1_1-1,Generative AI und Agentenbasierte KI,,2026,Phil Wennker,Generative KI,book-chapter,0,https://doi.org/10.1007/978-3-658-44690-1_1-1
Crossref,10.1201/9788743808145-5,10.1201/9788743808145-5,LLM – Large Language Models,,2026-01-12,Sudha Jamthe,Generative AI,book-chapter,0,https://doi.org/10.1201/9788743808145-5
Crossref,10.2139/ssrn.4927675,10.2139/ssrn.4927675,"Generative AI Large Language Models and Researching the Law 
&lt;br&gt;","<jats:p>Generative AI Large Language Models (LLMs) are rapidly influencing the legal research landscape, challenging the traditional cognitive authority within the profession. This article explores how these models, despite their potential to simplify the vast amount of legal information, may also introduce risks of misinformation due to AI ""hallucinations"" and the advantages and limitations of retrieval-augmented generation (RAG) systems. By examining various legal research problems, the article highlights both the capabilities and shortcomings of generative AI in legal contexts. It emphasizes the need for vigilance, critical thinking, and a continued reliance on traditional research methods to mitigate the risks associated with over-reliance on AI-generated content. As the legal profession confronts an overwhelming influx of information, the role of AI in legal research will likely grow, making it crucial to balance cognitive ease with accuracy and reliability.</jats:p>",2024,Paul D. Callister,,posted-content,0,https://doi.org/10.2139/ssrn.4927675
Crossref,10.1007/979-8-8688-1154-8_4,10.1007/979-8-8688-1154-8_4,Large Language Models,,2025,Arindam Ganguly,Scaling Enterprise Solutions with Large Language Models,book-chapter,0,https://doi.org/10.1007/979-8-8688-1154-8_4
Crossref,10.3386/w35374,10.3386/w35374,A Practitioner's Guide to Using Large Language Models and Generative AI in Economic History,,2026-06,Andreas Ferrara,,report,0,https://doi.org/10.3386/w35374
Crossref,10.26615/978-954-452-098-4-035,10.26615/978-954-452-098-4-035,Utilizing Large Language Models for Focused Conversational Assistants,,2025,Shruti Dhavalikar; Karthika Vijayan,International Conference Recent Advances in Natural Language Processing,proceedings-article,0,https://doi.org/10.26615/978-954-452-098-4-035
Crossref,10.2139/ssrn.7017518,10.2139/ssrn.7017518,A Practitioner's Guide to Using Large Language Models and Generative AI in Economic History,"<jats:p>Large language models (LLMs) are lowering the entry barriers to working with exciting data sources that used to require strong data science skills, such as handwritten ledgers, text, images, or sound recordings. This guide provides an introduction for researchers who are new to LLMs. It sets out a step-by-step workflow for turning a research idea into working code and data, and describes the four main ways of interacting with an LLM: the chat window, editor-integrated assistants, agentic coding tools, and the API. It then works through the decisions a practitioner meets in sequence, beginning with whether an LLM is the right tool and whether the data are allowed to be sent to one, then how to select models, write prompts, manage context limits, and control costs, and finally how to validate, reproduce, document, and correct LLM-generated measures in regression settings. A review of recent research shows how these tools already extract, link, harmonize, and classify historical data at scale. Four worked examples with replication files illustrate the use of LLMs. They classify emotions in paintings, link census records without names, measure newspaper salience and sentiment around the 1882 Chinese Exclusion Act, and score the emotional delivery of Franklin D. Roosevelt&amp;apos;s wartime speeches. The guide also condenses the workflow, the best-practice recommendations, and the preparation of replication packages into summary tables and checklists to aid applied economists.&lt;br&gt;&lt;br&gt;Institutional subscribers to the NBER working paper series, and residents of developing countries may download this paper without additional charge at &lt;a href=""http://www.nber.org/papers/&amp;#119;35374"" TARGET=""_blank""&gt;www.nber.org&lt;/a&gt;.&lt;br&gt;</jats:p>",2026,Andreas Ferrara,,posted-content,0,https://doi.org/10.2139/ssrn.7017518
Crossref,10.1201/9781003596479-3,10.1201/9781003596479-3,Evolution of Language Understanding and Large Language Models,,2026-02-20,Khushboo Patidar,Generative and Open AI in Industry 5.0,book-chapter,0,https://doi.org/10.1201/9781003596479-3
Crossref,10.1515/9781501519307-012,10.1515/9781501519307-012,Chapter 9: Generative AI and Large Language Models,,2024-10-21,,Applying Artificial Intelligence to Project Management,book-chapter,0,https://doi.org/10.1515/9781501519307-012
Crossref,10.20944/preprints202504.0413.v2,10.20944/preprints202504.0413.v2,Generative AI and Large Language Models: A Comprehensive Scientific Review,"<jats:p>This systematic review examines the evolution, technical architecture, applications, limitations, and future directions of generative artificial intelligence (AI) and large language models (LLMs). Through comprehensive analysis of scientific literature, it was traced the development of these technologies from early linguistic theories to modern transformer-based architectures. The findings presented in this review article reveal the transformative impact of LLMs across diverse domains including healthcare, education, software development, and creative industries. Significant technical limitations were identified, including hallucinations, context window constraints, and reasoning deficiencies, alongside ethical concerns regarding bias, privacy, and environmental impact. The review concludes by exploring emerging trends in model architecture, efficiency improvements, and ethical frameworks that will shape future development. This work provides researchers, practitioners, and policymakers with a comprehensive understanding of the current state and future trajectory of generative AI and LLMs.</jats:p>",2025-04-10,Bogdan-Iulian Ciubotaru,,posted-content,3,https://doi.org/10.20944/preprints202504.0413.v2
Crossref,10.20944/preprints202504.0413.v1,10.20944/preprints202504.0413.v1,Generative AI and Large Language Models: A Comprehensive Scientific Review,"<jats:p>This systematic review examines the evolution, technical architecture, applications, limitations, and future directions of generative artificial intelligence (AI) and large language models (LLMs). Through comprehensive analysis of scientific literature, it was traced the development of these technologies from early linguistic theories to modern transformer-based architectures. The findings presented in this review article reveal the transformative impact of LLMs across diverse domains including healthcare, education, software development, and creative industries. Significant technical limitations were identified, including hallucinations, context window constraints, and reasoning deficiencies, alongside ethical concerns regarding bias, privacy, and environmental impact. The review concludes by exploring emerging trends in model architecture, efficiency improvements, and ethical frameworks that will shape future development. This work provides researchers, practitioners, and policymakers with a comprehensive understanding of the current state and future trajectory of generative AI and LLMs.</jats:p>",2025-04-07,Bogdan-Iulian Ciubotaru,,posted-content,0,https://doi.org/10.20944/preprints202504.0413.v1
Crossref,10.1007/979-8-8688-0403-8_6,10.1007/979-8-8688-0403-8_6,Generative Large Language Models,,2024,Shivam R Solanki; Drupad K Khublani,Generative Artificial Intelligence,book-chapter,0,https://doi.org/10.1007/979-8-8688-0403-8_6
Crossref,10.1007/979-8-8688-1001-5_7,10.1007/979-8-8688-1001-5_7,Productionizing Spring AI,,2024,Banu Parasuraman,Mastering Spring AI,book-chapter,0,https://doi.org/10.1007/979-8-8688-1001-5_7
Crossref,10.36948/ijfmr.2025.v07i04.52575,10.36948/ijfmr.2025.v07i04.52575,Automated Software Testing Using Generative Ai And Large Language Models,"<jats:p>Automated software testing is a cornerstone of modern software engineering, yet traditional approaches struggle to keep pace with the complexity and rapid evolution of contemporary applications. This paper investigates the integration of generative artificial intelligence (AI) and large language models (LLMs) into automated software testing workflows. We review the state of the art in AI-driven test case generation, test script maintenance, and defect prediction, highlighting how generative models can analyze source code, requirements, and user behavior to produce comprehensive and adaptive test suites. Our study synthesizes recent research and industry case studies, demonstrating that generative AI and LLMs significantly enhance test coverage, reduce manual effort, and accelerate release cycles. However, challenges remain in model interpretability, data quality, and resource requirements. We discuss these limitations and propose future research directions, including explainable AI for testing and domain-specific model adaptation. The findings indicate that the synergy between human expertise and intelligent automation is essential for ensuring software reliability in increasingly complex environments. This work provides a comprehensive overview for researchers and practitioners seeking to leverage generative AI and LLMs in software testing</jats:p>",2025-08-02,K A Subramaniam; Dr.P. ARUL PRABU -; B. GOMATHI NAYAGAM -; L. ANITHA -,International Journal For Multidisciplinary Research,journal-article,0,https://doi.org/10.36948/ijfmr.2025.v07i04.52575
Crossref,10.1016/b978-0-443-33124-4.00002-3,10.1016/b978-0-443-33124-4.00002-3,Explainability in generative AI and large language models,,2026,Loveleen Gaur; Ajith Abraham,Generative Artificial Intelligence and Ethics for Healthcare,book-chapter,0,https://doi.org/10.1016/b978-0-443-33124-4.00002-3
Crossref,10.1007/979-8-8688-1001-5_5,10.1007/979-8-8688-1001-5_5,Conversational AI with Spring AI,,2024,Banu Parasuraman,Mastering Spring AI,book-chapter,0,https://doi.org/10.1007/979-8-8688-1001-5_5
Crossref,10.1177/02655322261458364,10.1177/02655322261458364,Assessing Interactional Competence Through Generative AI: Comparing Large Language Models as AI Interlocutors in the Paired Oral Discussion Test,"<jats:p>Interactional competence (IC) is essential for oral communication assessment, yet human partner variability can introduce construct-irrelevant variance in paired speaking tests. As an alternative to a test with a human interlocutor, this study describes the development of a large language model (LLM)-driven Spoken Dialogue System and compares GPT-4o to Claude 3.5 Sonnet to inform model selection for IC assessment. Twelve international students completed paired discussion tasks with both LLMs in counterbalanced order. System performance was evaluated through breakdown activation consistency, stance maintenance, and persona adherence. Test-taker performances were analyzed using interactional discourse analysis to identify IC features across three dimensions: topic management, interactional management, and interactive listening. Semi-structured interviews explored test takers’ perceptions of the AI partners. Results showed Claude outperformed GPT-4o in eliciting IC features, successfully activating communication breakdown strategies and maintaining oppositional stance, thereby creating more opportunities for test takers to demonstrate key IC abilities. Test takers perceived Claude as more authentic and natural, while GPT was perceived as more artificial. These findings demonstrate that different LLMs create distinct interactional conditions affecting both IC elicitation and test-taker perceptions. The findings highlight the need for construct-driven evaluation criteria when selecting LLMs for language-assessment contexts.</jats:p>",2026-07-08,Inyoung Na,Language Testing,journal-article,3,https://doi.org/10.1177/02655322261458364
Crossref,10.31235/osf.io/rk29m_v1,10.31235/osf.io/rk29m_v1,Generative AI: New Framework of Using Large Language Models for Analysing Descriptive Qualitative Data,"<p>Development of Large Language Models (LLMs) offers new opportunities to analyse large qualitative data sets. This study proposes a framework that uses LLMs from five popular families (GPT, Mistral, Claude, DeepSeek and Llama) to automate data extraction process. The framework is tested on real estate listings from Luxembourg webscraped in 2025 (Jan) to demonstrate: (1) framework stability – ability to generate similar responses when provided with the same data set, but also of following the same pattern when faced with new questions, (2) framework calibration mechanism – by adding code sheets that clarify how to interpret specific situations, (3) mechanism of validating model behaviour over larger data set – by calculating correlations between partial responses generated by the framework and comparing them with the pattern generated on the test set.</p>",2025-03-12,Karolina Zięba-Kulawik,,posted-content,0,https://doi.org/10.31235/osf.io/rk29m_v1
Crossref,10.1007/979-8-8688-1001-5_3,10.1007/979-8-8688-1001-5_3,Spring AI and LLMs,,2024,Banu Parasuraman,Mastering Spring AI,book-chapter,0,https://doi.org/10.1007/979-8-8688-1001-5_3
